"id","book_id","author_name","created_at","updated_at"
6581,"6609","Maeve Binchy","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6582,"6610","Christine Feehan","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6583,"6611","Robert Kirkman, Charlie Adlard, Cliff Rathburn","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6584,"6612","Robert Kirkman, Charlie Adlard","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6585,"6613","Italo Calvino, William Weaver, Ανταίος Χρυσοστομίδης, Ελευθερία Κοψιδά","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6586,"6614","Clifford D. Simak","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6587,"6615","Rachel Vincent","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6588,"6616","Henri J.M. Nouwen","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6589,"6617","Guy Gavriel Kay","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6590,"6618","Laura Wiess","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6591,"6619","Judith Krantz","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6592,"6620","Sandra Dallas","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6593,"6621","Elizabeth Berg","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6594,"6622","Janne Teller, Martin Aitken","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6595,"6623","A.N. Roquelaure, Anne Rice","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6596,"6624","Brian Azzarello, Eduardo Risso","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6597,"6625","Karen Miller","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6598,"6626","Madeleine L'Engle","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6599,"6627","Sara Zarr","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6600,"6628","Jack Kerouac","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6601,"6629","Robin Hobb","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6602,"6630","Matthew Reilly","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6603,"6631","J.D. Robb","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6604,"6632","Mercedes Lackey","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6605,"6633","Liz Kessler, Sarah Gibb","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6606,"6634","Sarah Hepola","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6607,"6635","John Flanagan","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6608,"6636","Neil Gaiman, Mike Dringenberg, Chris Bachalo, Michael Zulli, Kelly Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Parkhouse, Daniel Vozzo, Lee Loughridge, Steve Oliff, Todd Klein, Dave McKean, Sam Kieth","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6609,"6637","Cynthia Voigt","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6610,"6638","Robert Kirkman, Charlie Adlard, Cliff Rathburn, Rus Wooton","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6611,"6639","Kōbō Abe, E. Dale Saunders","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6612,"6640","Mario Vargas Llosa, Helen R. Lane","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6613,"6641","Warren Ellis, Darick Robertson, Rodney Ramos","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6614,"6642","Sheldon Vanauken, C.S. Lewis","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6615,"6643","Charles C. Mann","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6616,"6644","Jennifer Ashley","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6617,"6645","Stephen Hunter","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6618,"6646","Mary Doria Russell","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6619,"6647","Clive Cussler","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6620,"6648","Marion Zimmer Bradley, Diana L. Paxson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6621,"6649","John Sandford","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6622,"6650","MaryJanice Davidson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6623,"6651","Sara Donati","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6624,"6652","David Ebershoff","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6625,"6653","Aldous Huxley","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6626,"6654","Pauline Réage, Sabine d'Estree","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6627,"6655","Jack Higgins","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6628,"6656","Meg Cabot","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6629,"6657","Mario Puzo","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6630,"6658","Elizabeth Norris","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6631,"6659","Kate DiCamillo","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6632,"6660","Mercedes Lackey","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6633,"6661","Agatha Christie","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6634,"6662","Tsugumi Ohba, Takeshi Obata","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6635,"6663","Noam Chomsky, Edward S. Herman","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6636,"6664","Astrid Lindgren, Gerry Bothmer","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6637,"6665","Gene Wolfe","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6638,"6666","Julia Pierpont","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6639,"6667","Hunter S. Thompson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6640,"6668","Anne Sexton, Maxine Kumin","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6641,"6669","Kim Stanley Robinson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6642,"6670","Sharon M. Draper","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6643,"6671","James Rollins","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6644,"6672","Bisco Hatori","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6645,"6673","Michael Buckley, Peter Ferguson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6646,"6674","David Hackett Fischer","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6647,"6675","Salman Rushdie","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6648,"6676","Waris Dirie, Cathleen Miller","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6649,"6677","Eric S. Nylund","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6650,"6678","Bill Finger, Gardner F. Fox, Bob Kane, Jerry Robinson, Sheldon Moldoff","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6651,"6679","Lisa Tawn Bergren","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6652,"6680","Rachel Joyce","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6653,"6681","Terry Brooks","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6654,"6682","Rosamunde Pilcher","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6655,"6683","Isaac Asimov, Bob E. Flick, Jim Gallant","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6656,"6684","Saul Bellow, Luciano Bianciardi","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6657,"6685","Erica Jong","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6658,"6686","Sarah Blakley-Cartwright, David Leslie Johnson, Catherine Hardwicke","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6659,"6687","Rashmi Bansal","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6660,"6688","Roald Dahl, Quentin Blake","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6661,"6689","Nickolas Butler","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6662,"6690","Conn Iggulden","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6663,"6691","Mireille Guiliano","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6664,"6692","Laura Whitcomb","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6665,"6693","Greg Iles","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6666,"6694","Jeffrey Archer","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6667,"6695","pleasefindthis, Iain S. Thomas, Jon Ellis","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6668,"6696","Ina Garten, Quentin Bacon","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6669,"6697","Anna Godbersen","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6670,"6698","Charlotte Brontë","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6671,"6699","Chloe Neill","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6672,"6700","Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6673,"6701","Meg Cabot","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6674,"6702","Angela Elwell Hunt, Tim Jonke","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6675,"6703","Frank Miller","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6676,"6704","Agatha Christie","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6677,"6705","Patricia Cornwell","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6678,"6706","John Eldredge, Brent Curtis","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6679,"6707","Louis Sachar","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6680,"6708","Katie McGarry","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6681,"6709","Edmund Morris","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6682,"6710","Timothy Zahn","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6683,"6711","Haruki Murakami","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6684,"6712","Thomas Hardy, Patricia Ingham","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6685,"6713","Barbara Delinsky","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6686,"6714","Chris Cleave","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6687,"6715","Lesley Livingston","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6688,"6716","Fernando Pessoa, Richard Zenith","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6689,"6717","Geoff Johns, Gary Frank, Jon Sibal, Brad Anderson, Rob Leigh","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6690,"6718","MaryJanice Davidson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6691,"6719","Douglas Preston, Lincoln Child","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6692,"6720","Manning Marable","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6693,"6721","Marlo Morgan","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6694,"6722","Lara Adrian","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6695,"6723","Michael Buckley, Peter Ferguson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6696,"6724","Bert Dodson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6697,"6725","Bill Willingham, Mark Buckingham, Steve Leialoha, Andrew Pepoy, Gene Ha, Joshua Middleton, Iñaki Miranda, Mike Allred","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6698,"6726","Lynda Cohen Loigman","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6699,"6727","Karen Chance","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6700,"6728","Len Deighton","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6701,"6729","بهاء طاهر","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6702,"6730","Flann O'Brien","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6703,"6731","Alexander McCall Smith","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6704,"6732","Erin Hunter","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6705,"6733","Hergé, Leslie Lonsdale-Cooper, Michael Turner","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6706,"6734","Kathy Reichs","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6707,"6735","Ottessa Moshfegh","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6708,"6736","J.D. Robb","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6709,"6737","Anna Dewdney","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6710,"6738","Karin Slaughter","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6711,"6739","Ed Young","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6712,"6740","Anita Amirrezvani","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6713,"6741","E. Nesbit","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6714,"6742","Clive Cussler","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6715,"6743","Victoria Schwab","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6716,"6744","L.J. Smith, Kevin Williamson, Julie Plec","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6717,"6745","Morgan Matson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6718,"6746","Anne Rampling, Anne Rice","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6719,"6747","Mary-Jane Knight, Rick Riordan","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6720,"6748","G. Willow Wilson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6721,"6749","Lucinda Riley","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6722,"6750","Amy Harmon","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6723,"6751","Terry Brooks","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6724,"6752","Catherine Bybee","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6725,"6753","Kate Chopin, Cynthia Brantley Johnson, Alyssa  Harad","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6726,"6754","Elly Griffiths","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6727,"6755","Roland Smith","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6728,"6756","Henning Mankell, Ebba Segerberg","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6729,"6757","C.J. Sansom","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6730,"6758","Grant Morrison, Andy Kubert, John Van Fleet, Jesse Delperdang","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6731,"6759","Harold McGee","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6732,"6760","Maya Banks","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6733,"6761","William Styron","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6734,"6762","Jodee Blanco","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6735,"6763","Gemma Burgess","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6736,"6764","John Scalzi","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6737,"6765","Isabel Allende","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6738,"6766","Lama Surya Das","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6739,"6767","Sara Zarr","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6740,"6768","J.D. Robb","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6741,"6769","David Weber","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6742,"6770","Mary Kay Andrews","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6743,"6771","Paul Auster","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6744,"6772","Jack Finney","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6745,"6773","Nicky Cruz, Jamie Buckingham","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6746,"6774","August Wilson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6747,"6775","Richard Wurmbrand","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6748,"6776","C.S. Lewis","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6749,"6777","Elizabeth Little","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6750,"6778","P.G. Wodehouse","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6751,"6779","Margaret Weis, Tracy Hickman","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6752,"6780","Tom Rob Smith","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6753,"6781","China Miéville","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6754,"6782","Tsugumi Ohba, Takeshi Obata","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6755,"6783","Richard Castle","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6756,"6784","David Simon","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6757,"6785","Benedict Freedman, Nancy Freedman","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6758,"6786","Connor Franta","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6759,"6787","Rene Denfeld","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6760,"6788","Paul  Hoffman","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6761,"6789","Katie Cotugno","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6762,"6790","Adam Gopnik","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6763,"6791","Jenny Downham","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6764,"6792","Ann M. Martin","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6765,"6793","Tamora Pierce","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6766,"6794","Tyler Hamilton, Daniel Coyle","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6767,"6795","Ian Fleming","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6768,"6796","Isabel Allende, Oliver Brock, Frank Wynne","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6769,"6797","Robertson Davies","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6770,"6798","Harlan Coben","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6771,"6799","Alan    Richardson, Karen Tack","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6772,"6800","Maeve Binchy","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6773,"6801","Dick Riley, Pam McAllister, Bruce Cassiday","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6774,"6802","Kresley Cole","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6775,"6803","Kelly Corrigan","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6776,"6804","Walter Lord, Nathaniel Philbrick","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6777,"6805","Brady Udall","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6778,"6806","Carl Hiaasen","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6779,"6807","Richard Russo, Arthur Morey","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6780,"6808","Maya Banks","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6781,"6809","Donald Ray Pollock","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6782,"6810","Saroo Brierley","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6783,"6811","Erin Hunter","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6784,"6812","Orhan Pamuk","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6785,"6813","Clare Naylor, Mimi Hare","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6786,"6814","Charles Dickens, Patricia Ingham, Hablot Knight Browne","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6787,"6815","John Marsden","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6788,"6816","James A. Michener","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6789,"6817","V.S. Naipaul","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6790,"6818","Matthew Desmond","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6791,"6819","Genevieve Cogman","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6792,"6820","Anne Tyler","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6793,"6821","Melissa Anelli, J.K. Rowling","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6794,"6822","Francisco X. Stork","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6795,"6823","Maria V. Snyder","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6796,"6824","Stephen King","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6797,"6825","Tere Liye","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6798,"6826","Brandon Sanderson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6799,"6827","Jeffrey Brown","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6800,"6828","Daniel C. Dennett","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6801,"6829","Andrzej Sapkowski","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6802,"6830","C.J. Box","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6803,"6831","Shannon Hale","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6804,"6832","Jill Alexander Essbaum","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6805,"6833","Gavin Menzies","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6806,"6834","Hope Larson, Madeleine L'Engle","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6807,"6835","Nora Ephron","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6808,"6836","Liza Klaussmann","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6809,"6837","Ken Follett","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6810,"6838","Henning Mankell, Laurie Thompson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6811,"6839","Margaret Weis, Tracy Hickman","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6812,"6840","Sherman Alexie","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6813,"6841","Ludwig Wittgenstein, G.E.M. Anscombe","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6814,"6842","Bernard Cornwell","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6815,"6843","Scott Dikkers, Maria Schneider, John Krewson, Robert Siegel, David Javerbaum, Todd Hanson, Carol Kolb, Mike Loew, Tim Harrod","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6816,"6844","James Rollins","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6817,"6845","Laurell K. Hamilton","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6818,"6846","Jeffrey Archer","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6819,"6847","Stephen Hawking","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6820,"6848","Stephen R. Donaldson","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6821,"6849","Emily Murdoch","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6822,"6850","Will Durant","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6823,"6851","Elaine Pagels","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6824,"6852","Edgar Rice Burroughs","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
6825,"6853","Vince Flynn, Kyle Mills, Armand Schultz","2024-02-20 15:40:34.506211+08","2024-02-20 15:40:34.506211+08"
