"id","book_id","best_book_id","work_id","books_count","isbn","title","language_code","average_rating","ratings_count","work_ratings_count","work_text_reviews_count","image_url","small_image_url","created_at","updated_at","label","isbn13"
5838,"6407514","6407514","6158856",12,"1599901676","Forest Born","en-US","4.01","20603","21243","2049","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5839,"34605","34605","3059336",43,"425188930","The Damnation Game","eng","3.82","14299","15328","373","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5840,"78728","78728","3424606",85,"60002107","L'ignorance","fre","3.76","9625","12954","846","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
5841,"381489","381489","2764",25,"1416918736","Private","eng","3.81","16556","17054","978","https://images.gr-assets.com/books/1331126301m/381489.jpg","https://images.gr-assets.com/books/1331126301s/381489.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5842,"26506","26506","1008958",52,"385340222","Sisters","eng","3.81","13621","14641","1065","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5843,"337116","337116","1806578",57,"055329461X","The Difference Engine","en-US","3.41","14517","16086","910","https://images.gr-assets.com/books/1327891675m/337116.jpg","https://images.gr-assets.com/books/1327891675s/337116.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",9,"9.78E+12"
5844,"11233988","11233988","16160067",27,"763655988","I Want My Hat Back","eng","4.39","18489","18928","2240","https://images.gr-assets.com/books/1327888784m/11233988.jpg","https://images.gr-assets.com/books/1327888784s/11233988.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",3,"9.78E+12"
5845,"239109","239109","1265950",24,"786932287","The Lone Drow","en-US","4.15","12877","13780","135","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5846,"61672","61672","1708708",171,"2266127748","Bonjour tristesse","fre","3.62","12355","17221","1131","https://images.gr-assets.com/books/1346107613m/61672.jpg","https://images.gr-assets.com/books/1346107613s/61672.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
5847,"1126719","1126719","2020929",30,"575099127","House of Suns","eng","4.19","13033","14763","767","https://images.gr-assets.com/books/1447892903m/1126719.jpg","https://images.gr-assets.com/books/1447892903s/1126719.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5848,"391724","391724","15570126",158,"1594561753","The Black Cat","eng","4.07","16132","18899","1028","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5849,"102327","102327","604650",15,"886773687","Armor","eng","4.12","13330","14170","716","https://images.gr-assets.com/books/1465894856m/102327.jpg","https://images.gr-assets.com/books/1465894856s/102327.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5850,"19312","19312","2056484",92,"1930900244","Bröderna Lejonhjärta","eng","4.35","16325","20233","613","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5851,"268598","268598","260380",57,"749934182","Loyalty in Death","en-GB","4.3","19219","22372","690","https://images.gr-assets.com/books/1458243301m/268598.jpg","https://images.gr-assets.com/books/1458243301s/268598.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5852,"262229","262229","1300476",51,"739429337","Q is for Quarry","eng","3.91","17505","19290","704","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5853,"1373381","1373381","1363261",45,"340830107","The Ship of Brides","en-US","3.74","12821","16875","1863","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5854,"462684","462684","1951159",50,"440867576","The Story of Tracy Beaker","eng","3.69","14772","15313","382","https://images.gr-assets.com/books/1320527485m/462684.jpg","https://images.gr-assets.com/books/1320527485s/462684.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",3,"9.78E+12"
5855,"543103","543103","908023",28,"042520040X","Generation Kill","en-US","4.25","11680","13447","747","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",6,"9.78E+12"
5856,"32453","32453","1049922",62,"747236380","Twilight","eng","3.81","14476","15878","274","https://images.gr-assets.com/books/1327999566m/32453.jpg","https://images.gr-assets.com/books/1327999566s/32453.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5857,"2033217","2033217","2037923",66,"399155015","Moscow Rules","eng","4.17","13558","15823","884","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5858,"25733983","25733983","45572105",27,"1101874937","Lab Girl","eng","4.04","16594","19798","3321","https://images.gr-assets.com/books/1441826687m/25733983.jpg","https://images.gr-assets.com/books/1441826687s/25733983.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",9,"9.78E+12"
5859,"2157243","2157243","909084",48,"61240885","Playing with Fire","en-US","4.31","15533","18533","1013","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5860,"130916","130916","126092",38,"60598328","The Saving Graces","en-US","3.78","13969","14327","663","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5861,"272607","272607","14597555",63,"440222680","Fade Away","eng","3.99","14679","17622","773","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5862,"24934065","24934065","44589645",33,"698410424","Rebel of the Sands","eng","3.96","16789","23329","4449","https://images.gr-assets.com/books/1446829335m/24934065.jpg","https://images.gr-assets.com/books/1446829335s/24934065.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5863,"84927","84927","1265060",25,"60935499","Amadeus","eng","4.2","14285","14528","193","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
5864,"62485","62485","64669",17,"078691811X","The Icewind Dale Trilogy Collector's Edition (Forgotten Realms: Icewind Dale, #1-3)","en-US","4.28","11293","12741","213","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5865,"12753231","12753231","17894351",30,"312569033","Monument 14","eng","3.89","17360","18739","2649","https://images.gr-assets.com/books/1337779838m/12753231.jpg","https://images.gr-assets.com/books/1337779838s/12753231.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5866,"251964","251964","766654",18,"60727217","The Black Lyon","eng","3.99","14456","15837","329","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5867,"12542","12542","1057710",16,"1594489424","Grace [Eventually]: Thoughts on Faith","en-US","3.98","12863","13561","1053","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",8,"9.78E+12"
5868,"335459","335459","325931",3,"307354164","Everyday Food: Great Food Fast","eng","3.93","11969","11973","145","https://images.gr-assets.com/books/1320479731m/335459.jpg","https://images.gr-assets.com/books/1320479731s/335459.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",4,"9.78E+12"
5869,"12743472","12743472","17882885",27,"1408319462","Slated","eng","4.07","17404","19805","2404","https://images.gr-assets.com/books/1453582609m/12743472.jpg","https://images.gr-assets.com/books/1453582609s/12743472.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5870,"1398034","1398034","1881100",41,"9799731232","Bumi Manusia","ind","4.37","8574","10499","1190","https://images.gr-assets.com/books/1464891625m/1398034.jpg","https://images.gr-assets.com/books/1464891625s/1398034.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.79E+12"
5871,"108385","108385","3019372",37,"843958448","Dark Gold (Dark #3)","eng","4.16","19210","20961","562","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5872,"5957702","5957702","6130410",54,"743294394","206 Bones","en-US","3.92","17160","19519","1126","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5873,"6076387","6076387","6252965",38,"375409289","A Gate at the Stairs","eng","3.14","13590","15214","3050","https://images.gr-assets.com/books/1327909646m/6076387.jpg","https://images.gr-assets.com/books/1327909646s/6076387.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5874,"929782","929782","1702482",398,"140187723","Martin Eden","eng","4.39","12744","14933","741","https://images.gr-assets.com/books/1344411175m/929782.jpg","https://images.gr-assets.com/books/1344411175s/929782.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5875,"68455","68455","66349",63,"8370541240","Wieża Jaskółki","pol","4.34","10195","16630","400","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.79E+12"
5876,"1632833","1632833","2795082",55,"385339526","Lords of the Bow (Conqueror, #2)","eng","4.31","11600","13612","529","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5877,"13227319","13227319","18841564",15,"1401235638","Wonder Woman, Volume 1: Blood","eng","3.87","15698","16945","921","https://images.gr-assets.com/books/1336978265m/13227319.jpg","https://images.gr-assets.com/books/1336978265s/13227319.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
5878,"20348781","20348781","28402852",19,NULL,"Loving Mr. Daniels","eng","4.28","18058","21909","3106","https://images.gr-assets.com/books/1392378701m/20348781.jpg","https://images.gr-assets.com/books/1392378701s/20348781.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5879,"13020","13020","3335240",401,"1904271359","The History of Henry the Fourth","eng","3.81","14988","18748","685","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",6,"9.78E+12"
5880,"159061","159061","153526",8,"316236535","Go Away, Big Green Monster!","eng","4.21","14322","14417","437","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",3,"9.78E+12"
5881,"6606855","6606855","6800778",15,"1427817413","デッドマン・ワンダーランド 1","eng","4.2","12932","13675","307","https://images.gr-assets.com/books/1446490168m/6606855.jpg","https://images.gr-assets.com/books/1446490168s/6606855.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5882,"15096257","15096257","20751151",13,"1612184650","The Bloodletter's Daughter: A Novel of Old Bohemia","eng","3.75","7654","13269","1185","https://images.gr-assets.com/books/1355074644m/15096257.jpg","https://images.gr-assets.com/books/1355074644s/15096257.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5883,"32426","32426","3375850",53,"553582909","Prison of Ice","eng","3.73","15271","16024","376","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5884,"382450","382450","2564105",63,"553383051","Fevre Dream","eng","3.85","12708","16199","1561","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5885,"2501453","2501453","2508818",3,NULL,"عابر سرير","ara","3.64","11783","11856","712","https://images.gr-assets.com/books/1291848845m/2501453.jpg","https://images.gr-assets.com/books/1291848845s/2501453.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.79E+12"
5886,"819667","819667","1215900",14,"803725507","Snowmen at Night","en-US","4.23","15697","15854","408","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",3,"9.78E+12"
5887,"15769463","23016364","21476322",14,"1478314605","Futures and Frosting","eng","4.28","16341","22833","1815","https://images.gr-assets.com/books/1344367548m/15769463.jpg","https://images.gr-assets.com/books/1344367548s/15769463.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5888,"18054175","22328544","25337922",47,"006228553X","The Good Luck of Right Now","eng","3.61","12230","14725","2320","https://images.gr-assets.com/books/1370898422m/18054175.jpg","https://images.gr-assets.com/books/1370898422s/18054175.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5889,"1605034","1605034","1598345",45,"375424482","The Miracle at Speedy Motors","en-US","4.09","16887","18599","1200","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5890,"3759","3759","983949",131,"142002046","Goldfinger","eng","3.8","13267","15321","689","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5891,"371456","371456","89633",181,"3746611091","Nana","ger","3.84","13610","15562","424","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5892,"12988089","12988089","17498555",15,"1442454148","Rise of the Elgen","eng","4.29","15152","16060","1473","https://images.gr-assets.com/books/1332381957m/12988089.jpg","https://images.gr-assets.com/books/1332381957s/12988089.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5893,"103035","103035","530471",45,"743417321","Cabal","en-US","3.92","13557","15140","374","https://images.gr-assets.com/books/1405259936m/103035.jpg","https://images.gr-assets.com/books/1405259936s/103035.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5894,"144127","144127","139049",32,"812541626","The Sum of All Men","en-US","3.74","14938","15694","411","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5895,"17329041","17329041","21999016",30,"241963745","The Other Typist","en-GB","3.55","7107","14844","2515","https://images.gr-assets.com/books/1385399311m/17329041.jpg","https://images.gr-assets.com/books/1385399311s/17329041.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5896,"35125","35125","35062",45,"2290011150","Alien","eng","4.08","13669","14259","272","https://images.gr-assets.com/books/1332019229m/35125.jpg","https://images.gr-assets.com/books/1332019229s/35125.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5897,"8805443","8805443","13088275",40,"399157077","The Sentry","eng","4.2","14248","15561","837","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5898,"13111733","18338465","18285292",14,"1456527738","Sempre","eng","4.21","14217","23525","2491","https://images.gr-assets.com/books/1340797919m/13111733.jpg","https://images.gr-assets.com/books/1340797919s/13111733.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5899,"17333171","17333171","24064353",16,"042527067X","Magic Shifts","eng","4.47","16363","20829","1808","https://images.gr-assets.com/books/1414091260m/17333171.jpg","https://images.gr-assets.com/books/1414091260s/17333171.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5900,"6678","6678","1413831",68,"141311428","Going Solo","eng","4.04","14086","16071","986","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",2,"9.78E+12"
5901,"517344","517344","505277",34,"786838825","Clementine (Clementine, #1)","en-US","3.9","15584","16189","1602","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5902,"8752885","8752885","13626110",23,"1841498874","The Dragon's Path","eng","3.78","13508","15494","1117","https://images.gr-assets.com/books/1292362307m/8752885.jpg","https://images.gr-assets.com/books/1292362307s/8752885.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5903,"402128","402128","372536",89,"151686564","Old Possum's Book of Practical Cats","en-US","4.09","15410","17494","852","https://images.gr-assets.com/books/1327882662m/402128.jpg","https://images.gr-assets.com/books/1327882662s/402128.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",5,"9.78E+12"
5904,"25106926","25106926","44759727",28,"1471132978","The Taming of the Queen","eng","3.89","9793","15631","1538","https://images.gr-assets.com/books/1433348581m/25106926.jpg","https://images.gr-assets.com/books/1433348581s/25106926.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5905,"39792","39792","1323052",92,"1565849930","Mannen som log","eng","3.93","12545","15130","661","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5906,"16012","16012","17803",11,"1931514607","Paradise Kiss 1","eng","4.11","14065","14196","191","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5907,"280366","280366","1127182",82,"312340702","Mýrin","eng","3.8","11803","16035","1442","https://images.gr-assets.com/books/1316129835m/280366.jpg","https://images.gr-assets.com/books/1316129835s/280366.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5908,"4485966","4485966","4642546",33,"1591842247","Talent Is Overrated: What Really Separates World-Class Performers from Everybody Else","en-US","3.96","12511","13454","816","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",3,"9.78E+12"
5909,"3122173","3122173","3153516",20,"312947062","One Silent Night","eng","4.13","21869","23318","750","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5910,"61906","61906","2792",45,"743468406","The Warrior's Apprentice","eng","4.29","15782","17960","914","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5911,"62103","62103","60356",6,"805017224","The Complete Phantom of the Opera","eng","4.29","13681","13752","58","https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",1,"9.78E+12"
5912,"295834","295834","581426",30,"810993236","The Unusual Suspects","en-US","4.22","17793","18509","853","https://images.gr-assets.com/books/1276514128m/295834.jpg","https://images.gr-assets.com/books/1276514128s/295834.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5913,"228992","228992","3082278",33,"345418484","The White Gold Wielder","eng","4.01","14117","15569","143","https://images.gr-assets.com/books/1329385743m/228992.jpg","https://images.gr-assets.com/books/1329385743s/228992.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5914,"203288","203288","2522719",35,"345334310","The Ship Who Sang","en-US","4","18613","19183","337","https://images.gr-assets.com/books/1355931323m/203288.jpg","https://images.gr-assets.com/books/1355931323s/203288.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5915,"23168817","23168817","42713958",28,"076537708X","黑暗森林","eng","4.38","12476","16560","1669","https://images.gr-assets.com/books/1412064931m/23168817.jpg","https://images.gr-assets.com/books/1412064931s/23168817.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5916,"11806716","11806716","13465100",25,"1841499005","Blackout","eng","4.11","14819","16807","1621","https://images.gr-assets.com/books/1317680509m/11806716.jpg","https://images.gr-assets.com/books/1317680509s/11806716.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5917,"32443","32443","2200679",52,"425153975","The Eyes of Darkness","eng","3.85","14002","14761","296","https://images.gr-assets.com/books/1328218196m/32443.jpg","https://images.gr-assets.com/books/1328218196s/32443.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
5918,"47957","47957","2510727",22,"451456726","Heir to the Shadows","en-US","4.33","18541","20479","556","https://images.gr-assets.com/books/1325423413m/47957.jpg","https://images.gr-assets.com/books/1325423413s/47957.jpg","2024-02-20 15:14:30.074558+08","2024-02-20 15:14:30.074558+08",7,"9.78E+12"
